id,name,parent_level1,parent_level2,parent_level3
L4_ministere_de_l_industrie_et_du_commerce__directions__item__direction_des_petites_et_moyennes_industries,Direction des Petites et Moyennes Industries,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__directions,
L4_ministere_de_l_industrie_et_du_commerce__directions__item__direction_des_strategies_de_developpement_industriel,Direction des Stratégies de Développement industriel,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__directions,
L4_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_commerce_exterieur,Direction du Commerce extérieur,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__directions,
L4_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_commerce_interieur,Direction du Commerce intérieur,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__directions,
L4_ministere_de_l_industrie_et_du_commerce__directions__item__direction_du_redeploiement_industriel,Direction du Redéploiement industriel,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__directions,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches__item__cellule_d_etudes_de_planification_et_du_suivi_evaluation,"Cellule d’Etudes, de Planification et du Suivi-évaluation",L1_ministere_de_l_industrie_et_du_commerce,L2_ministere_de_l_industrie_et_du_commerce__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations__item__agence_d_assistance_a_la_securite_de_proximite,Agence d’Assistance à la Sécurité de Proximité,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations,
L4_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations__item__centre_de_recueil_et_d_enregistrement_des_donnees_et_information_policieres,Centre de recueil et d’enregistrement des Données et Information policières,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__autres_administrations,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__bureau_de_la_videosurveillance,Bureau de la Vidéosurveillance,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_communication,Cellule communication,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_de_lutte_antiterroriste,Cellule de lutte antiterroriste,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__comite_interministeriel_de_lutte_contre_la_drogue,Comité interministériel de Lutte contre la Drogue,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__comite_interministeriel_de_lutte_contre_la_migration_irreguliere,Comité interministériel de lutte contre la migration irrégulière,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__inspection_de_l_administration_centrale_et_territoriale,Inspection de l’Administration centrale et territoriale,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__inspection_des_services_de_securite,Inspection des Services de Sécurité,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches__item__service_des_telecommunications,Service des Télécommunications,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__cabinet_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_formation,Direction de la Formation,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_de_l_air_et_des_frontieres,Direction de la Police de l’Air et des Frontières,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_des_etrangers_et_des_titres_de_voyage,Direction de la Police des Étrangers et des Titres de Voyage,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_police_judiciaire,Direction de la Police judiciaire,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_surveillance_du_territoire,Direction de la Surveillance du Territoire,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_la_securite_publique,Direction de la Sécurité publique,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_de_l_office_centrale_de_repression_du_trafic_illicite_de_stupefiants,Direction de l’Office centrale de répression du trafic illicite de stupéfiants,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_des_ressources_humaines,Direction des Ressources humaines,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_du_budget_et_des_materiels,Direction du Budget et des Matériels,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale__direction_du_groupement_mobile_d_intervention,Direction du Groupement mobile d’intervention,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_la_police_nationale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_de_l_action_territoriale,Direction de l’Action territoriale,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_des_libertes_publiques_et_de_la_legislation,Direction des Libertés publiques et de la Législation,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_des_ressources_humaines_et_du_materiel,Direction des Ressources humaines et du Matériel,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale__direction_du_partenariat_et_des_organisations_non_gouvernementales,Direction du Partenariat et des Organisations Non gouvernementales,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_de_l_administration_territoriale
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_la_formation_et_de_la_communication,Direction de la Formation et de la Communication,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_la_protection_civile,Direction de la Protection civile,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_des_operations_electorales,Direction des Opérations électorales,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
L4_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections__direction_des_ressources_humaines_et_des_finances,Direction des Ressources humaines et des Finances,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__directions,L3_ministere_de_l_interieur_et_de_la_securite_publique__directions__direction_generale_des_elections
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de suivi,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de passation des marchés publics,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_des_etudes_et_de_la_planification,Cellule des Etudes et de la Planification,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_genre_et_de_l_equite,Cellule genre et de l’Equité,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__cellule_informatique,Cellule informatique,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__service_de_la_formation,Service de la Formation,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches__item__service_des_archives_communes,Service des Archives communes,L1_ministere_de_l_interieur_et_de_la_securite_publique,L2_ministere_de_l_interieur_et_de_la_securite_publique__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__affaires_culturelles,Affaires Culturelles,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__bureau_de_coordination_du_comite_permanent_de_l_oci_pour_l_information_et_les,Bureau de Coordination du Comité Permanent de l’OCI pour l’information et les,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__centre_national_d_action_anti_mines,Centre national d’Action anti-mines,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__delegation_generale_au_pelerinage_aux_lieux_saints_de_l_islam,Délégation générale au Pèlerinage aux Lieux Saints de l’Islam,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations__item__fonds_d_appui_a_l_investissement_des_senegalais_de_l_exterieur,Fonds d’Appui à l’Investissement des Sénégalais de l’Extérieur,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__autres_administrations,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__bureau_des_passeports_speciaux,Bureau des Passeports spéciaux,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__bureau_des_pelerinages,Bureau des Pèlerinages,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__cellule_de_l_information_de_la_communication_et_des_relations_publiques,"Cellule de l’Information, de la Communication et des Relations publiques",L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__cellule_des_statistiques_de_l_analyse_et_de_la_prospective,"Cellule des Statistiques, de l’Analyse et de la Prospective",L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches__item__inspection_des_services,Inspection des Services,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__cabinet_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_asie_pacifique_et_moyen_orient,"Direction Asie, Pacifique et Moyen-Orient",L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_la_cooperation_bilaterale_africaine,Direction de la Coopération bilatérale africaine,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_de_l_integration_africaine_et_du_panafricanisme,Direction de l’Intégration africaine et du Panafricanisme,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_affaires_juridiques_et_consulaires,Direction des Affaires juridiques et consulaires,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_organisations_internationales,Direction des Organisations internationales,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_des_senegalais_de_l_exterieur,Direction des Sénégalais de l’Extérieur,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_du_protocole_des_conferences_internationales_et_de_la_traduction,"Direction du Protocole, des Conférences internationales et de la Traduction",L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions__item__direction_europe_amerique_oceanie,"Direction Europe, Amérique, Océanie",L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__directions,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de Suivi,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique_et_des_technologies_de_la_communication,Cellule de l’Informatique et des Technologies de la Communication,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_des_etudes_et_du_suivi_evaluation,Cellule des Etudes et du Suivi-Evaluation,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__service_du_chiffre,Service du Chiffre,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches__item__service_du_courrier_commun_et_de_la_valise_diplomatique,Service du Courrier commun et de la Valise diplomatique,L1_ministere_de_l_integration_africaine_des_affaires_etrangeres_et,L2_ministere_de_l_integration_africaine_des_affaires_etrangeres_et__secretariat_general_et_services_rattaches,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__item__item__centre_national_de_la_fonction_publique_locale_et_de_la_formation,Centre national de la Fonction publique locale et de la Formation,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__item__item__societe_d_amenagement_foncier_et_de_renovation_urbaine_safru,Société d’Aménagement foncier et de Rénovation urbaine (SAFRU),L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_de_developpement_local,Agence de Développement local,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_de_developpement_municipal,Agence de Développement municipal,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_nationale_de_l_etat_civil,Agence nationale de l'état civil,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__agence_nationale_de_l_amenagement_du_territoire,Agence nationale de l’Aménagement du Territoire,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__fondation_droit_a_la_ville,Fondation Droit à la Ville,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__fonds_pour_l_habitat_social,Fonds pour l’Habitat social,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations__item__guichet_unique_pour_le_projet_de_logements_sociaux,Guichet Unique pour le projet de logements sociaux,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__autres_administrations,
L4_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches__item__bureau_de_la_communication_et_des_relations_publiques,Bureau de la communication et des relations publiques,L1_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de,L2_ministere_de_l_urbanisme_des_collectivites_territoriales_et_de__cabinet_et_services_rattaches,
