id,name,direction_id/id
sn_srv_ministere_des_forces_armees__item__item__hopital_principal_de_dakar,Hôpital Principal de Dakar,
sn_srv_ministere_des_forces_armees__item__item__office_national_des_anciens_combattants_et_victimes_de_guerre,Office national des Anciens Combattants et Victimes de guerre,
sn_srv_ministere_des_forces_armees__autres_administrations__item__agence_pour_la_reinsertion_sociale_des_militaires,Agence pour la Réinsertion sociale des Militaires,
sn_srv_ministere_des_forces_armees__autres_administrations__item__agence_pour_le_logement_des_forces_armees,Agence pour le Logement des Forces Armées,
sn_srv_ministere_des_forces_armees__autres_administrations__item__fondation_des_invalides_et_mutiles_militaires,Fondation des Invalides et Mutilés militaires,
sn_srv_ministere_des_forces_armees__autres_administrations__item__institut_de_defense_du_senegal,Institut de Défense du Sénégal,
sn_srv_ministere_des_forces_armees__cabinet_civil_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__bureau_de_liaison_et_du_courrier,Bureau de Liaison et du Courrier,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__bureau_de_l_action_sociale_des_forces_armees,Bureau de l’Action sociale des Forces armées,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__bureau_de_securite_du_building_administratif,Bureau de Sécurité du Building administratif,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de passation des Marchés publics,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_des_forces_armees__cabinet_militaire_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_des_forces_armees__directions__item__direction_de_la_justice_militaire,Direction de la Justice militaire,
sn_srv_ministere_des_forces_armees__directions__item__direction_de_la_prevention_et_de_la_securite_des_armees,Direction de la Prévention et de la Sécurité des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_de_l_action_sociale_des_armees,Direction de l’Action sociale des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_de_l_information_et_des_relations_publiques_des_armees,Direction de l’Information et des Relations publiques des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_des_affaires_administratives_de_l_equipement_et_du_budget,"Direction des Affaires administratives, de l’Equipement et du Budget",
sn_srv_ministere_des_forces_armees__directions__item__direction_des_archives_et_du_patrimoine_historique,Direction des Archives et du Patrimoine historique,
sn_srv_ministere_des_forces_armees__directions__item__direction_des_personnels_militaires_et_de_la_mobilisation,Direction des Personnels militaires et de la Mobilisation,
sn_srv_ministere_des_forces_armees__directions__item__direction_des_transmissions_et_de_l_informatique_des_armees,Direction des Transmissions et de l’Informatique des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_du_controle_des_etudes_et_de_la_legislation,Direction du Contrôle des Etudes et de la Législation,
sn_srv_ministere_des_forces_armees__directions__item__direction_du_genie_et_de_l_infrastructure_des_armees,Direction du Génie et de l’Infrastructure des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_du_service_de_l_intendance_des_armees,Direction du Service de l’Intendance des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_du_service_de_sante_des_armees,Direction du Service de Santé des Armées,
sn_srv_ministere_des_forces_armees__directions__item__direction_du_service_du_materiel_des_armees,Direction du Service du Matériel des Armées,
sn_srv_ministere_des_forces_armees__services_propres__etat_major_general_des_armees__haut_commandement_de_la_gendarmerie_nationale,Haut-Commandement de la Gendarmerie nationale,sn_dir_ministere_des_forces_armees__services_propres__etat_major_general_des_armees
sn_srv_ministere_des_peches_et_de_l_economie_maritime__item__item__conseil_senegalais_des_chargeurs,Conseil sénégalais des Chargeurs,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__item__item__consortium_senegalais_d_activites_maritimes,Consortium Sénégalais d’activités maritimes,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__autres_administrations__item__agence_nationale_de_l_aquaculture,Agence Nationale de l’Aquaculture,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__autres_administrations__item__agence_nationale_des_affaires_maritimes,Agence nationale des Affaires maritimes,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__autres_administrations__item__centre_national_de_formation_des_techniciens_des_peches_et_de_l_aquaculture,Centre national de Formation des Techniciens des Pêches et de l’Aquaculture,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__autres_administrations__item__ecole_nationale_de_formation_maritime,Ecole nationale de Formation maritime,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_de_la_gestion_et_de_l_exploitation_des_fonds_marins,Direction de la Gestion et de l’Exploitation des Fonds marins,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_de_la_protection_et_de_la_surveillance_des_peches,Direction de la Protection et de la Surveillance des Pêches,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_de_la_peche_continentale,Direction de la Pêche continentale,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_des_industries_de_transformation_de_la_peche,Direction des Industries de Transformation de la Pêche,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__directions__item__direction_des_peches_maritimes,Direction des Pêches maritimes,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_des_archives_et_de_la_documentation,Cellule des Archives et de la Documentation,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__cellule_d_etudes_de_la_planification_et_du_suivi_evaluation,"Cellule d’Etudes, de la Planification et du Suivi-évaluation",
sn_srv_ministere_des_peches_et_de_l_economie_maritime__secretariat_general_et_services_rattaches__item__service_du_courrier_commun,Service du Courrier commun,
sn_srv_ministere_des_transports_terrestres_et_aeriens__item__item__conseil_executif_des_transports_urbains_durables,Conseil exécutif des Transports urbains Durables,
sn_srv_ministere_des_transports_terrestres_et_aeriens__autres_administrations__item__agence_nationale_de_l_aviation_civile_et_de_la_meteorologie,Agence nationale de l’Aviation civile et de la Météorologie,
sn_srv_ministere_des_transports_terrestres_et_aeriens__autres_administrations__item__agence_nationale_de_securite_routiere,Agence nationale de Sécurité routière,
sn_srv_ministere_des_transports_terrestres_et_aeriens__autres_administrations__item__centre_de_formation_et_de_perfectionnement_aux_metiers_du_rail,Centre de Formation et de Perfectionnement aux Métiers du Rail,
sn_srv_ministere_des_transports_terrestres_et_aeriens__autres_administrations__item__fonds_de_developpement_des_transports_terrestres,Fonds de Développement des Transports terrestres,
sn_srv_ministere_des_transports_terrestres_et_aeriens__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de communication,
sn_srv_ministere_des_transports_terrestres_et_aeriens__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_ministere_des_transports_terrestres_et_aeriens__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_ministere_des_transports_terrestres_et_aeriens__cabinet_et_services_rattaches__item__unite_de_coordination_des_programmes_et_projets,Unité de Coordination des programmes et projets,
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_de_la_circulation_routiere_de_la_prevention_et_de_l_analyse_des_accidents,"Direction de la Circulation routière, de la Prévention et de l’Analyse des Accidents",sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_de_la_planification_du_suivi_evaluation_et_de_la_prospective,"Direction de la Planification, du Suivi-évaluation et de la Prospective",sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_des_statistiques_et_des_systemes_d_information,Direction des Statistiques et des Systèmes d’Information,sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_des_transports_aeriens,Direction des Transports aériens,sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_des_transports_routiers,Direction des Transports routiers,sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_qualite_hygiene_securite_et_environnement,"Direction Qualité, Hygiène, Sécurité et Environnement",sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers__direction_transports_ferroviaires,Direction Transports ferroviaires,sn_dir_ministere_des_transports_terrestres_et_aeriens__directions__direction_generale_des_transports_routiers
sn_srv_ministere_des_transports_terrestres_et_aeriens__directions_regionales_des_transports_terrestres_et_aeriens__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__bureau_de_suivi,Bureau de suivi,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun_et_des_archives,Bureau du Courrier commun et des archives,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des marchés publics,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_ministere_des_transports_terrestres_et_aeriens__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_numerique__item__item__senegal_connect_park,Sénégal Connect Park,
sn_srv_numerique__item__item__societe_nationale_agence_de_presse_senegalaise,Société nationale Agence de Presse Sénégalaise,
sn_srv_numerique__item__item__societe_nationale_senegal_numerique_sa,Société nationale « Sénégal numérique SA »,
sn_srv_numerique__autres_administrations__item__commission_d_evaluation_d_appui_et_de_coordination_ceac_senegal_connect,"Commission d’évaluation, d’appui et de coordination (CEAC) « Sénégal Connect",
sn_srv_numerique__autres_administrations__item__fonds_de_developpement_du_service_universel_des_telecommunications,Fonds de Développement du Service Universel des Télécommunications,
sn_srv_numerique__autres_administrations__item__startup,Startup »,
sn_srv_numerique__cabinet_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,
sn_srv_numerique__cabinet_et_services_rattaches__item__cellule_des_statistiques_et_donnees,Cellule des statistiques et données,
sn_srv_numerique__cabinet_et_services_rattaches__item__comite_de_gouvernance_du_numerique,Comité de Gouvernance du numérique,
sn_srv_numerique__cabinet_et_services_rattaches__item__inspection_interne,Inspection interne,
sn_srv_numerique__directions__item__direction_de_la_communication,Direction de la Communication,
sn_srv_numerique__directions__item__direction_de_la_promotion_de_l_economie_numerique_et_des_partenariats,Direction de la Promotion de l’Economie numérique et des Partenariats,
sn_srv_numerique__directions__item__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,
sn_srv_numerique__directions__item__direction_des_postes,Direction des Postes,
sn_srv_numerique__directions__item__direction_des_technologies_de_l_information_et_de_la_communication,Direction des Technologies de l’Information et de la Communication,
sn_srv_numerique__directions__item__direction_des_telecommunications,Direction des Télécommunications,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__bureau_des_archives_et_de_la_documentation,Bureau des Archives et de la Documentation,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__bureau_du_courrier_commun,Bureau du Courrier commun,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_de_coordination_du_controle_de_gestion,Cellule de Coordination du Contrôle de Gestion,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_de_l_informatique,Cellule de l’Informatique,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_de_passation_des_marches_publics,Cellule de Passation des Marchés publics,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_des_affaires_juridiques,Cellule des Affaires juridiques,
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_des_etudes_de_la_planification_et_du_suivi_evaluation,"Cellule des Etudes, de la Planification et du Suivi-évaluation",
sn_srv_numerique__secretariat_general_et_services_rattaches__item__cellule_du_genre_et_de_l_equite,Cellule du Genre et de l’Equité,
sn_srv_presidence_de_la_republique__item__item__agence_pour_la_promotion_des_investissements_et_des_grands_travaux,Agence pour la Promotion des Investissements et des Grands Travaux,
sn_srv_presidence_de_la_republique__item__item__ecole_nationale_de_cybersecurite,Ecole nationale de Cybersécurité,
sn_srv_presidence_de_la_republique__item__item__fonds_souverain_d_investissements_strategiques,Fonds Souverain d’Investissements stratégiques,
sn_srv_presidence_de_la_republique__item__item__societe_nationale_de_gestion_et_d_exploitation_du_patrimoine_bati_de_l_etat,Société nationale de Gestion et d’Exploitation du Patrimoine bâti de l’État,
sn_srv_presidence_de_la_republique__item__societe_de_gestion_des_infrastructures_publiques_dans_les_poles_urbains_de__diamniadio_et_du_lac_rose_sogip_sa,Diamniadio et du Lac Rose (SOGIP SA),sn_dir_presidence_de_la_republique__item__societe_de_gestion_des_infrastructures_publiques_dans_les_poles_urbains_de
sn_srv_primature__item__item__centre_de_formation_judiciaire,Centre de Formation judiciaire,
sn_srv_primature__item__item__chambre_des_notaires,Chambre des Notaires,
sn_srv_primature__item__item__ecole_nationale_d_administration,Ecole nationale d’Administration,
sn_srv_primature__item__item__office_national_de_recouvrement_des_avoirs_criminels,Office national de recouvrement des avoirs criminels,
sn_srv_primature__autres_administrations__item__observatoire_national_de_l_investissement,Observatoire national de l’Investissement,
sn_srv_primature__autres_administrations__haute_autorite_du_waqf__agence_nationale_pour_la_relance_des_activites_en_casamance,Agence Nationale pour la relance des Activités en Casamance,sn_dir_primature__autres_administrations__haute_autorite_du_waqf
sn_srv_primature__autres_administrations__haute_autorite_du_waqf__centre_national_de_coordination_du_mecanisme_d_alerte_precoce_et_de_reponse_aux,Centre national de coordination du Mécanisme d’alerte précoce et de réponse aux,sn_dir_primature__autres_administrations__haute_autorite_du_waqf
sn_srv_primature__autres_administrations__haute_autorite_du_waqf__risques_securitaires,risques sécuritaires,sn_dir_primature__autres_administrations__haute_autorite_du_waqf
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__bureau_operationnel_de_coordination_et_de_suivi_des_projets_et_programmes,Bureau Opérationnel de Coordination et de Suivi des Projets et Programmes,
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__cellule_de_communication,Cellule de Communication,
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__conseil_national_de_developpement_de_la_nutrition,Conseil national de Développement de la Nutrition,
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__conseil_national_de_lutte_contre_le_sida,Conseil national de Lutte contre le SIDA,
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__fonds_de_preparation_et_de_suivi_des_projets_programmes_et_reformes_f3pr,"Fonds de Préparation et de Suivi des Projets, Programmes et Réformes (F3PR)",
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__item__service_du_protocole,Service du Protocole,
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire__comite_interministeriel_de_suivi_de_l_agenda_senegal_2050,Comité interministériel de suivi de l’Agenda Sénégal 2050,sn_dir_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire__comite_interministeriel_de_suivi_et_de_restructuration_des_entreprises_publiques_et,Comité interministériel de Suivi et de Restructuration des Entreprises publiques et,sn_dir_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire__comite_interministeriel_a_la_prevention_et_a_la_securite_routieres,Comité interministériel à la Prévention et à la Sécurité routières,sn_dir_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire
sn_srv_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire__conseil_national_des_transports_aeriens,Conseil national des Transports aériens,sn_dir_primature__cabinet_du_premier_ministre_et_services_rattaches__secretariat_technique_du_conseil_national_de_securite_alimentaire
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__bureau_de_suivi_et_de_coordination,Bureau de Suivi et de Coordination,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__bureau_du_courrier_general,Bureau du courrier général,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__bureau_d_information_et_de_communication_du_gouvernement,Bureau d’information et de communication du Gouvernement,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__cellule_de_passation_des_marches,Cellule de passation des marchés,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__commission_de_reforme_speciale_des_vehicules_administratifs,Commission de réforme spéciale des véhicules administratifs,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__commission_d_evaluation_des_agences_d_execution,Commission d’Evaluation des Agences d’Exécution,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_de_la_cooperation_technique,Direction de la Coopération technique,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_de_l_activite_normative,Direction de l’Activité normative,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_de_l_administration_generale_et_de_l_equipement,Direction de l’Administration générale et de l’Equipement,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_de_l_engagement_volontaire,Direction de l’Engagement volontaire,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_de_l_imprimerie_nationale,Direction de l’Imprimerie nationale,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_des_archives_du_senegal,Direction des Archives du Sénégal,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_des_relations_avec_les_institutions,Direction des Relations avec les institutions,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__direction_du_service_civique_national,Direction du Service civique national,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__service_de_gestion_du_building_administratif,Service de Gestion du Building administratif,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__service_informatique,Service informatique,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat__unite_de_coordination_de_la_gestion_des_spheres_ministerielles_de_diamniadio,Unité de coordination de la gestion des sphères ministérielles de Diamniadio,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_du_service_civique_national_et_du_volontariat
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_de_la_surveillance_et_du_controle_de_l_occupation_du_sol__direction_de_la_planification_et_des_operations,Direction de la planification et des opérations,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_de_la_surveillance_et_du_controle_de_l_occupation_du_sol
sn_srv_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_de_la_surveillance_et_du_controle_de_l_occupation_du_sol__direction_de_la_reglementation_et_du_contentieux,Direction de la Réglementation et du Contentieux,sn_dir_primature__secretariat_general_du_gouvernement_et_services_rattaches__direction_generale_de_la_surveillance_et_du_controle_de_l_occupation_du_sol
sn_srv_presidence_de_la_republique__autres_administrations__item__bureau_d_architecture_et_de_conservation_des_palais_nationaux,Bureau d’Architecture et de Conservation des Palais nationaux,
sn_srv_presidence_de_la_republique__autres_administrations__item__comite_national_de_l_initiative_pour_la_transparence_dans_les_industries_extractives,Comité national de l’Initiative pour la Transparence dans les industries extractives,
sn_srv_presidence_de_la_republique__autres_administrations__item__commission_de_protection_des_donnees_personnelles,Commission de Protection des Données Personnelles,
sn_srv_presidence_de_la_republique__autres_administrations__item__commission_electorale_nationale_autonome,Commission Electorale Nationale Autonome,
sn_srv_presidence_de_la_republique__autres_administrations__item__commission_nationale_de_cryptologie,Commission nationale de Cryptologie,
sn_srv_presidence_de_la_republique__autres_administrations__item__commission_nationale_des_droits_de_l_homme,Commission nationale des Droits de l’Homme,
sn_srv_presidence_de_la_republique__autres_administrations__item__conseil_national_de_regulation_de_l_audiovisuel,Conseil national de Régulation de l’Audiovisuel,
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__agence_senegalaise_d_etudes_spatiales,Agence sénégalaise d’études spatiales,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__autorite_de_radioprotection_et_de_surete_nucleaire,Autorité de Radioprotection et de Sûreté nucléaire,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__autorite_de_regulation_de_la_commande_publique,Autorité de Régulation de la Commande publique,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__autorite_de_regulation_des_telecommunications_et_des_postes,Autorité de Régulation des Télécommunications et des Postes,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__autorite_de_regulation_du_secteur_de_l_eau,Autorité de Régulation du Secteur de l’Eau,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__centre_international_de_conferences_abdou_diouf,Centre International de Conférences Abdou DIOUF,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__comite_de_pilotage_du_projet_du_developpement_economique_de_la_casamance,Comité de pilotage du Projet du Développement Economique de la Casamance,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
sn_srv_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose__commission_de_regulation_du_secteur_de_l_energie,Commission de Régulation du Secteur de l’Energie,sn_dir_presidence_de_la_republique__autres_administrations__delegation_generale_a_la_promotion_des_poles_urbains_de_diamniadio_et_du_lac_rose
